season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level,rating_consistency
2024-2025,MADS BJERGFELT,1123.9,1146.5,22.6,22,PL,Playmaker,False,NORMAL,1.007,45,1.0272727272727273,NORMAL,1.0272727272727273
2024-2025,TIM RANTALA,1115.2,1145.7,30.5,21,ST,Streg,False,NORMAL,1.007,45,1.4523809523809523,NORMAL,1.4523809523809523
2024-2025,JENS SVANE,1111.1,1144.8,33.7,12,PL,Playmaker,False,NORMAL,1.004,82,2.8083333333333336,NORMAL,2.8083333333333336
2024-2025,OSKAR VIND,1102.9,1144.4,41.5,15,HF,Højre fløj,False,NORMAL,1.007,50,2.7666666666666666,NORMAL,2.7666666666666666
2024-2025,DANIEL GULDSMED,1135.2,1143.9,8.7,2,ST,Streg,False,NORMAL,1.009,6,4.35,NORMAL,4.35
2024-2025,TOBIAS MYGIND,1133.2,1141.5,8.3,4,PL,Playmaker,False,NORMAL,1.005,10,2.075,NORMAL,2.075
2024-2025,FREDERIK BØRM,1133.3,1140.0,6.7,3,ST,Streg,False,NORMAL,1.003,11,2.2333333333333334,NORMAL,2.2333333333333334
2024-2025,ANDERS MARTINUSEN,1015.0,1138.1,123.1,20,PL,Playmaker,False,NORMAL,1.007,237,6.154999999999999,ELITE,6.154999999999999
2024-2025,MAGNUS RAHBEK,1054.3,1136.8999999999999,82.6,27,PL,Playmaker,False,NORMAL,1.004,159,3.059259259259259,ELITE,3.059259259259259
2024-2025,JOACHIM HYLDGAARD,1117.2,1134.5,17.3,3,PL,Playmaker,False,NORMAL,1.009,24,5.766666666666667,NORMAL,5.766666666666667
2024-2025,0,1132.8,1133.5,0.7,1,Ukendt,Ukendt,False,NORMAL,1.0,1,0.7,NORMAL,0.7
2024-2025,EMIL TONNESEN,1127.7,1133.4,5.7,4,PL,Playmaker,False,NORMAL,1.004,12,1.425,NORMAL,1.425
2024-2025,ANDREAS DYSSEHOLM,1131.3,1133.1,1.8,1,HF,Højre fløj,False,NORMAL,1.0,2,1.8,NORMAL,1.8
2024-2025,KASPER DIDRIKSEN,1104.3,1132.8999999999999,28.6,30,ST,Streg,False,NORMAL,1.0,71,0.9533333333333334,NORMAL,0.9533333333333334
2024-2025,WILLIAM ANDERSSON MOBERG,1015.0,1132.0,117.0,31,PL,Playmaker,False,NORMAL,1.005,204,3.774193548387097,ELITE,3.774193548387097
2024-2025,FREDERIK SKOVGAARD,1117.3,1131.8,14.5,26,MV,Målvogter,True,NORMAL,1.012,5,0.5576923076923077,NORMAL,0.5576923076923077
2024-2025,SEBASTIAN ØRUM,1118.0,1131.6,13.6,18,ST,Streg,False,NORMAL,1.0,30,0.7555555555555555,NORMAL,0.7555555555555555
2024-2025,SIMON SCHØLER RAADAHL SØRENSEN,1131.8,1131.2,-0.6,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.3,NORMAL,0.3
2024-2025,LAURIDS SØGAARD PETERSEN,1131.9,1131.1000000000001,-0.8,4,Ukendt,Ukendt,False,NORMAL,0.999,4,-0.2,NORMAL,0.2
2024-2025,MADS LAURIDSEN,1118.3,1130.2,11.9,9,HF,Højre fløj,False,NORMAL,1.007,13,1.3222222222222222,NORMAL,1.3222222222222222
2024-2025,SIMON DAHL,1130.1,1129.6999999999998,-0.4,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.4,NORMAL,0.4
2024-2025,JESPER HOLM,1129.4,1129.3000000000002,-0.1,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.1,NORMAL,0.1
2024-2025,RASMUS LARSEN,1129.3,1129.3,0.0,4,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,ROLF RAVN,1116.1,1128.5,12.4,26,HB,Højre back,False,NORMAL,1.0,74,0.47692307692307695,NORMAL,0.47692307692307695
2024-2025,JESPER HOUMARK,1129.0,1128.1,-0.9,4,Ukendt,Ukendt,False,NORMAL,0.999,4,-0.225,NORMAL,0.225
2024-2025,KASPER SØNDERGAARD SARUP,1128.0,1127.7,-0.3,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.3,NORMAL,0.3
2024-2025,ARNÓR ATLASON,1128.1,1126.6,-1.5,4,Ukendt,Ukendt,False,NORMAL,0.998,4,-0.375,NORMAL,0.375
2024-2025,RENÉ TOFT HANSEN,1131.7,1124.8,-6.9,23,ST,Streg,False,NORMAL,1.0,30,-0.3,NORMAL,0.3
2024-2025,KASPER PEDERSEN,1116.6,1124.6999999999998,8.1,10,ST,Streg,False,NORMAL,1.002,19,0.8099999999999999,NORMAL,0.8099999999999999
2024-2025,LASSE BOESEN,1125.9,1124.5,-1.4,5,Ukendt,Ukendt,False,NORMAL,0.998,5,-0.27999999999999997,NORMAL,0.27999999999999997
2024-2025,HANS LINDEBORG HOLST,1117.6,1123.8999999999999,6.3,4,VF,Venstre fløj,False,NORMAL,1.007,7,1.575,NORMAL,1.575
2024-2025,LINUS PERSSON,1061.5,1123.7,62.2,26,HB,Højre back,False,NORMAL,1.0,102,2.3923076923076922,ELITE,2.3923076923076922
2024-2025,VICTOR LYNGSØ,1114.2,1123.3,9.1,6,ST,Streg,False,NORMAL,1.002,13,1.5166666666666666,NORMAL,1.5166666666666666
2024-2025,MAGNUS STORGAARD PEDERSENASSIST,1117.7,1122.2,4.5,3,HF,Højre fløj,False,NORMAL,1.005,5,1.5,NORMAL,1.5
2024-2025,MAGNUS STORGAARD PEDERSEN,1118.0,1122.2,4.2,3,HF,Højre fløj,False,NORMAL,1.006,6,1.4000000000000001,NORMAL,1.4000000000000001
2024-2025,29,1121.7,1121.7,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,JOACHIM MØLLER,1114.8,1121.6,6.8,22,ST,Streg,False,NORMAL,1.003,78,0.3090909090909091,NORMAL,0.3090909090909091
2024-2025,HJALMAR ANDERSEN,1015.0,1121.0,106.0,30,ST,Streg,False,NORMAL,1.002,126,3.533333333333333,ELITE,3.533333333333333
2024-2025,DANIEL JØRGENSEN,1117.4,1120.5,3.1,5,HB,Højre back,False,NORMAL,1.0,9,0.62,NORMAL,0.62
2024-2025,KASPER LINDGREN,1104.1,1120.5,16.4,28,ST,Streg,False,NORMAL,1.004,67,0.5857142857142856,NORMAL,0.5857142857142856
2024-2025,DENNIS BO JENSEN,1121.5,1120.3,-1.2,6,Ukendt,Ukendt,False,NORMAL,0.999,6,-0.19999999999999998,NORMAL,0.19999999999999998
2024-2025,VETLE RØNNINGEN,1106.0,1120.3,14.3,22,ST,Streg,False,NORMAL,0.998,40,0.65,NORMAL,0.65
2024-2025,FREDERIK WOLFF,1120.1,1120.1,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,ATAL LAKANVAL,1120.1,1120.1,0.0,3,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,JULIUS LINDBERG FENGER,1120.0,1120.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,JACOB BRO SØRENSEN,1108.8,1120.0,11.2,8,PL,Playmaker,False,NORMAL,1.005,20,1.4,NORMAL,1.4
2024-2025,NICK RASMUSSEN,1120.9,1119.5,-1.4,5,Ukendt,Ukendt,False,NORMAL,0.998,5,-0.27999999999999997,NORMAL,0.27999999999999997
2024-2025,MATHIAS BENDIXEN MADSEN,1119.6,1118.8,-0.8,4,Ukendt,Ukendt,False,NORMAL,0.999,4,-0.2,NORMAL,0.2
2024-2025,PETER LUND,1113.9,1118.7,4.8,2,HF,Højre fløj,False,NORMAL,1.004,6,2.4,NORMAL,2.4
2024-2025,MAGNUS STORGAARD PEDERSEN16,1116.8,1117.8,1.0,1,Ukendt,Ukendt,False,NORMAL,1.0,1,1.0,NORMAL,1.0
2024-2025,KENNETH EUGEN OLSEN,1119.6,1117.1999999999998,-2.4,6,Ukendt,Ukendt,False,NORMAL,0.998,7,-0.39999999999999997,NORMAL,0.39999999999999997
2024-2025,RASMUS GLAD VANDBÆK,1118.3,1116.8999999999999,-1.4,5,Ukendt,Ukendt,False,NORMAL,0.998,5,-0.27999999999999997,NORMAL,0.27999999999999997
2024-2025,SIMON OSTERSEN,1112.6,1115.6999999999998,3.1,2,PL,Playmaker,False,NORMAL,1.005,4,1.55,NORMAL,1.55
2024-2025,FELIX MÖLLER,1015.0,1115.3,100.3,34,ST,Streg,False,NORMAL,1.007,138,2.9499999999999997,ELITE,2.9499999999999997
2024-2025,MALTHE HEJSEL,1111.5,1114.3,2.8,2,PL,Playmaker,False,NORMAL,1.001,16,1.4,NORMAL,1.4
2024-2025,ANTON KROGH FILTENBORG,1115.2,1114.3,-0.9,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.9,NORMAL,0.9
2024-2025,MADS EMIL MØLLER,1112.5,1114.0,1.5,1,ST,Streg,False,NORMAL,1.0,1,1.5,NORMAL,1.5
2024-2025,NICOLAI SKYTTE,1015.0,1113.8,98.8,25,PL,Playmaker,False,NORMAL,1.002,156,3.952,ELITE,3.952
2024-2025,PATRICK VOLZ,1015.0,1113.8,98.8,27,VF,Venstre fløj,False,NORMAL,1.004,121,3.659259259259259,ELITE,3.659259259259259
2024-2025,GUDMUNDUR BRAGI ASTPARSSON,1015.0,1113.2,98.2,30,PL,Playmaker,False,NORMAL,1.008,131,3.2733333333333334,ELITE,3.2733333333333334
2024-2025,NIELS AGESEN,1114.5,1112.9,-1.6,6,Ukendt,Ukendt,False,NORMAL,0.998,6,-0.26666666666666666,NORMAL,0.26666666666666666
2024-2025,KRISTOFFER JESSEN,1124.8,1111.6,-13.2,26,PL,Playmaker,False,NORMAL,0.997,47,-0.5076923076923077,NORMAL,0.5076923076923077
2024-2025,FREDRIK MOSSESTAD,1068.5,1111.1,42.6,25,HF,Højre fløj,False,NORMAL,1.004,70,1.704,NORMAL,1.704
2024-2025,SILAS OVERBY,1112.6,1110.8,-1.8,5,VF,Venstre fløj,False,NORMAL,0.998,5,-0.36,NORMAL,0.36
2024-2025,MARC UHD,1113.6,1110.6999999999998,-2.9,12,Ukendt,Ukendt,False,NORMAL,0.998,12,-0.24166666666666667,NORMAL,0.24166666666666667
2024-2025,ERIK SKAT TIEDJE,1110.8,1109.8999999999999,-0.9,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.45,NORMAL,0.45
2024-2025,KARL WALLINIUS,1015.0,1108.6,93.6,19,PL,Playmaker,False,NORMAL,1.004,169,4.9263157894736835,ELITE,4.9263157894736835
2024-2025,FREDERIK ARNOLDSEN,1087.0,1108.0,21.0,15,ST,Streg,False,NORMAL,1.0,42,1.4,NORMAL,1.4
2024-2025,OLIVER KLARSKOV,1084.1,1107.0,22.9,17,PL,Playmaker,False,NORMAL,0.995,62,1.3470588235294116,NORMAL,1.3470588235294116
2024-2025,JONAS TIDEMAND,1082.1,1106.1999999999998,24.1,15,ST,Streg,False,NORMAL,1.001,46,1.6066666666666667,NORMAL,1.6066666666666667
2024-2025,LASSE BALSTAD,1096.3,1105.3999999999999,9.1,26,ST,Streg,False,NORMAL,1.0,54,0.35,NORMAL,0.35
2024-2025,HENRIK TOFT HANSEN,1061.1,1104.5,43.4,31,ST,Streg,False,NORMAL,1.009,68,1.4,NORMAL,1.4
2024-2025,KRISTIAN KRAG ØRSTED,1015.0,1104.4,89.4,32,ST,Streg,False,NORMAL,1.006,138,2.79375,ELITE,2.79375
2024-2025,CHRISTOFFER LANGERHUUS,1098.2,1104.3,6.1,3,ST,Streg,False,NORMAL,1.005,7,2.033333333333333,NORMAL,2.033333333333333
2024-2025,EINAR ÓLAFSSON,1076.3,1104.0,27.7,26,PL,Playmaker,False,NORMAL,1.001,67,1.0653846153846154,NORMAL,1.0653846153846154
2024-2025,GABRIEL SETTERBLOM,1015.0,1103.8,88.8,22,PL,Playmaker,False,NORMAL,0.999,179,4.036363636363636,ELITE,4.036363636363636
2024-2025,MIGUEL MARTINS,1015.0,1101.3,86.3,22,PL,Playmaker,False,NORMAL,1.005,150,3.9227272727272724,ELITE,3.9227272727272724
2024-2025,ANTON HOUE,1100.4,1101.2,0.8,1,PL,Playmaker,False,NORMAL,1.001,3,0.8,NORMAL,0.8
2024-2025,SIMON OOMS,1015.0,1098.9,83.9,27,ST,Streg,False,NORMAL,1.006,120,3.1074074074074076,ELITE,3.1074074074074076
2024-2025,EBBE STANKIEWICZ,1015.0,1098.3,83.3,30,HF,Højre fløj,False,NORMAL,1.007,111,2.7766666666666664,ELITE,2.7766666666666664
2024-2025,MAGNUS HOLPERT,1081.9,1097.4,15.5,9,PL,Playmaker,False,NORMAL,1.005,28,1.7222222222222223,NORMAL,1.7222222222222223
2024-2025,ANTON HELLBERG,1097.5,1097.2,-0.3,11,MV,Målvogter,True,NORMAL,1.0,1,-0.02727272727272727,NORMAL,0.02727272727272727
2024-2025,LÉO MARTINEZ,1015.0,1096.5,81.5,26,PL,Playmaker,False,NORMAL,1.003,157,3.1346153846153846,ELITE,3.1346153846153846
2024-2025,FREDERIK BAY,1085.5,1094.4,8.9,8,VF,Venstre fløj,False,NORMAL,1.0,15,1.1125,NORMAL,1.1125
2024-2025,GUDMUNDUR GUDMUNDSSON,1092.5,1090.9,-1.6,7,Ukendt,Ukendt,False,NORMAL,0.999,7,-0.2285714285714286,NORMAL,0.2285714285714286
2024-2025,MARCUS FREDERIKSEN,1090.5,1090.5,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,JACOB KÜHNE,1089.4,1089.4,0.0,1,PL,Playmaker,False,NORMAL,1.0,3,0.0,NORMAL,0.0
2024-2025,KASPER CHRISTENSEN,1089.0,1086.1,-2.9,11,Ukendt,Ukendt,False,NORMAL,0.999,11,-0.2636363636363636,NORMAL,0.2636363636363636
2024-2025,LASSE VILHELMSEN,1015.0,1084.5,69.5,30,HF,Højre fløj,False,NORMAL,1.002,144,2.316666666666667,ELITE,2.316666666666667
2024-2025,JESPER LINDGREN,1084.2,1084.1000000000001,-0.1,4,Ukendt,Ukendt,False,NORMAL,1.001,5,-0.025,NORMAL,0.025
2024-2025,ANDRE SINDRE AHO,1015.0,1083.3,68.3,12,PL,Playmaker,False,NORMAL,1.007,138,5.691666666666666,ELITE,5.691666666666666
2024-2025,MATHIAS SMED,1088.1,1080.8999999999999,-7.2,30,ST,Streg,False,NORMAL,0.997,61,-0.24000000000000002,NORMAL,0.24000000000000002
2024-2025,VICTOR ILSØE,1075.6,1080.0,4.4,1,HF,Højre fløj,False,NORMAL,1.005,5,4.4,NORMAL,4.4
2024-2025,RASMUS BERTELSEN,1080.1,1079.5,-0.6,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.3,NORMAL,0.3
2024-2025,GUSTAV SUNESEN,1071.4,1077.9,6.5,13,PL,Playmaker,False,NORMAL,1.0,20,0.5,NORMAL,0.5
2024-2025,MATS GORDON,1070.4,1076.3000000000002,5.9,3,VF,Venstre fløj,False,NORMAL,1.005,7,1.9666666666666668,NORMAL,1.9666666666666668
2024-2025,ANTON LINDSKOG,1051.9,1069.1000000000001,17.2,27,ST,Streg,False,NORMAL,1.003,76,0.637037037037037,NORMAL,0.637037037037037
2024-2025,KASPER PALMAR,1015.0,1068.6,53.6,14,HB,Højre back,False,NORMAL,1.003,90,3.8285714285714287,ELITE,3.8285714285714287
2024-2025,SANDER SAGOSEN,1015.0,1067.1,52.1,11,PL,Playmaker,False,NORMAL,1.005,86,4.736363636363636,ELITE,4.736363636363636
2024-2025,LASSE SUNDE LID,1015.0,1066.0,51.0,18,HB,Højre back,False,NORMAL,1.007,64,2.8333333333333335,ELITE,2.8333333333333335
2024-2025,JAKOB VILLEMOES,1015.0,1065.7,50.7,30,HF,Højre fløj,False,NORMAL,1.009,74,1.6900000000000002,ELITE,1.6900000000000002
2024-2025,ANDREAS NIELSEN,1056.5,1057.7,1.2,10,ST,Streg,False,NORMAL,0.998,10,0.12,NORMAL,0.12
2024-2025,AXEL ANDERSSON,1015.0,1056.1,41.1,22,VF,Venstre fløj,False,NORMAL,1.001,63,1.8681818181818182,NORMAL,1.8681818181818182
2024-2025,SVEN EHRIG,1015.0,1053.8,38.8,23,HF,Højre fløj,False,NORMAL,1.0,56,1.6869565217391302,NORMAL,1.6869565217391302
2024-2025,THOMAS THEILGAARD,1015.0,1052.7,37.7,29,HF,Højre fløj,False,NORMAL,1.007,61,1.3,NORMAL,1.3
2024-2025,MALTHE BULL,1015.0,1050.1,35.1,16,HF,Højre fløj,False,NORMAL,1.002,37,2.19375,NORMAL,2.19375
2024-2025,BJARKE NYBO,1015.0,1045.9,30.9,15,PL,Playmaker,False,NORMAL,1.007,63,2.06,NORMAL,2.06
2024-2025,SEBASTIAN BERTELSEN,1015.0,1042.0,27.0,13,HF,Højre fløj,False,NORMAL,1.004,35,2.076923076923077,NORMAL,2.076923076923077
2024-2025,DIOGO SILVA,1015.0,1041.9,26.9,19,HB,Højre back,False,NORMAL,1.004,78,1.4157894736842105,NORMAL,1.4157894736842105
2024-2025,ASSAR KAMMENHED,1015.0,1040.6,25.6,26,HB,Højre back,False,NORMAL,0.999,69,0.9846153846153847,NORMAL,0.9846153846153847
2024-2025,MAGNUS SADOVA,1015.0,1029.9,14.9,14,VF,Venstre fløj,False,NORMAL,1.004,32,1.0642857142857143,NORMAL,1.0642857142857143
2024-2025,NICKLAS BJØRN VASSVIK,1015.0,1027.6,12.6,19,ST,Streg,False,NORMAL,0.999,24,0.6631578947368421,NORMAL,0.6631578947368421
2024-2025,ARNÓR VIÐARSSON,1015.0,1026.8,11.8,6,PL,Playmaker,False,NORMAL,1.009,12,1.9666666666666668,NORMAL,1.9666666666666668
2024-2025,OSCAR LYKKE,1015.0,1026.8,11.8,5,VB,Venstre back,False,NORMAL,1.006,13,2.3600000000000003,NORMAL,2.3600000000000003
2024-2025,DINES KJELDGAARD,1015.0,1024.5,9.5,9,HB,Højre back,False,NORMAL,1.002,18,1.0555555555555556,NORMAL,1.0555555555555556
2024-2025,SIMON KIRKEGAARD,1015.0,1023.9,8.9,11,HF,Højre fløj,False,NORMAL,1.001,18,0.8090909090909091,NORMAL,0.8090909090909091
2024-2025,FREDERIK JÆGERUM,1015.0,1023.6,8.6,8,VF,Venstre fløj,False,NORMAL,1.005,8,1.075,NORMAL,1.075
2024-2025,MATHIAS MAILAND,1015.0,1023.2,8.2,7,PL,Playmaker,False,NORMAL,1.001,22,1.1714285714285713,NORMAL,1.1714285714285713
2024-2025,GUDMUNDUR BRAGI ASTPARSSON1,1015.0,1022.3,7.3,2,Ukendt,Ukendt,False,NORMAL,1.01,5,3.65,NORMAL,3.65
2024-2025,LUCAS REHFUS,1015.0,1021.9,6.9,9,VB,Venstre back,False,NORMAL,1.006,11,0.7666666666666667,NORMAL,0.7666666666666667
2024-2025,MADS HOÉ JØRGENSEN,1015.0,1021.6,6.6,5,VB,Venstre back,False,NORMAL,1.007,13,1.3199999999999998,NORMAL,1.3199999999999998
2024-2025,MADS KRAGH THOMSEN,1015.0,1021.5,6.5,14,ST,Streg,False,NORMAL,1.001,34,0.4642857142857143,NORMAL,0.4642857142857143
2024-2025,MAGNUS BOYSEN,1015.0,1021.4,6.4,1,PL,Playmaker,False,NORMAL,1.004,11,6.4,NORMAL,6.4
2024-2025,EMIL DARLING SØRENSEN,1015.0,1021.2,6.2,3,HB,Højre back,False,NORMAL,1.004,11,2.066666666666667,NORMAL,2.066666666666667
2024-2025,WILLIAM ANDERSSON MOBERG64,1015.0,1021.0,6.0,1,Ukendt,Ukendt,False,NORMAL,1.01,4,6.0,NORMAL,6.0
2024-2025,WILLIAM ANDERSSON MOBERG1,1015.0,1020.2,5.2,3,Ukendt,Ukendt,False,NORMAL,1.007,5,1.7333333333333334,NORMAL,1.7333333333333334
2024-2025,MARIUS MALTHESEN HIORTH,1015.0,1020.0,5.0,1,HB,Højre back,False,NORMAL,1.002,10,5.0,NORMAL,5.0
2024-2025,NIKOLAJ HAAGEN PYTLICK,1015.0,1019.1,4.1,3,PL,Playmaker,False,NORMAL,1.001,7,1.3666666666666665,NORMAL,1.3666666666666665
2024-2025,VIKTOR AHLSTRAND,1015.0,1019.1,4.1,2,PL,Playmaker,False,NORMAL,1.003,14,2.05,NORMAL,2.05
2024-2025,SIMON SEJER KRISTENSEN,1015.0,1018.9,3.9,3,VF,Venstre fløj,False,NORMAL,1.008,3,1.3,NORMAL,1.3
2024-2025,KRISTER SKARSVAAG MIDTFLÅ,1015.0,1018.8,3.8,2,PL,Playmaker,False,NORMAL,1.0,2,1.9,NORMAL,1.9
2024-2025,SIMO ŠIJAN,1015.0,1018.2,3.2,7,PL,Playmaker,False,NORMAL,0.999,14,0.4571428571428572,NORMAL,0.4571428571428572
2024-2025,RASMUS SANDHOLM,1015.0,1018.1,3.1,3,PL,Playmaker,False,NORMAL,1.0,2,1.0333333333333334,NORMAL,1.0333333333333334
2024-2025,WILLIAM ANDERSSON MOBERG12,1015.0,1018.1,3.1,2,Ukendt,Ukendt,False,NORMAL,1.005,4,1.55,NORMAL,1.55
2024-2025,MATHIAS KRAGH,1015.0,1017.8,2.8,6,VF,Venstre fløj,False,NORMAL,1.002,8,0.4666666666666666,NORMAL,0.4666666666666666
2024-2025,JEPPE BANGSHØI,1015.0,1017.7,2.7,3,VF,Venstre fløj,False,NORMAL,1.0,2,0.9,NORMAL,0.9
2024-2025,CHRISTOFFER MÛNSTER,1015.0,1017.7,2.7,1,HF,Højre fløj,False,NORMAL,1.0,2,2.7,NORMAL,2.7
2024-2025,RASMUS WINTHER,1015.0,1017.6,2.6,4,HF,Højre fløj,False,NORMAL,1.003,4,0.65,NORMAL,0.65
2024-2025,WILLIAM ANDERSSON MOBERG16,1015.0,1017.6,2.6,1,Ukendt,Ukendt,False,NORMAL,1.0,2,2.6,NORMAL,2.6
2024-2025,EMIL HANSEN,1015.0,1017.5,2.5,3,PL,Playmaker,False,NORMAL,1.005,4,0.8333333333333334,NORMAL,0.8333333333333334
2024-2025,ANDREAS TESGAARD NIELSEN,1015.0,1017.4,2.4,2,VB,Venstre back,False,NORMAL,1.005,16,1.2,NORMAL,1.2
2024-2025,PATRICK MØLGAARD,1015.0,1017.3,2.3,1,VF,Venstre fløj,False,NORMAL,1.0,2,2.3,NORMAL,2.3
2024-2025,VILLAS KARBO,1015.0,1017.1,2.1,1,Ukendt,Ukendt,False,NORMAL,1.004,3,2.1,NORMAL,2.1
2024-2025,JONAS CAPION JØRGENSEN,1015.0,1017.1,2.1,3,MV,Målvogter,True,NORMAL,1.0,2,0.7000000000000001,NORMAL,0.7000000000000001
2024-2025,WILLIAM ANDERSSON MOBERGASSIST,1015.0,1017.1,2.1,2,PL,Playmaker,False,NORMAL,1.005,3,1.05,NORMAL,1.05
2024-2025,TOBIAS KJÆRGAARD,1015.0,1017.0,2.0,1,MV,Målvogter,True,NORMAL,1.0,1,2.0,NORMAL,2.0
2024-2025,AMANDUS VATNEDAL,1015.0,1016.9,1.9,1,PL,Playmaker,False,NORMAL,1.001,6,1.9,NORMAL,1.9
2024-2025,FREDERIK NYGÅRD JESPERSEN,1015.0,1016.9,1.9,1,ST,Streg,False,NORMAL,1.004,3,1.9,NORMAL,1.9
2024-2025,LEO MARTINÉZ,1015.0,1016.7,1.7,4,PL,Playmaker,False,NORMAL,0.998,15,0.425,NORMAL,0.425
2024-2025,MARTIN NAGY,1015.0,1016.6,1.6,3,MV,Målvogter,True,NORMAL,1.0,1,0.5333333333333333,NORMAL,0.5333333333333333
2024-2025,PETER JOHANNESSON,1015.0,1016.3,1.3,32,MV,Målvogter,True,NORMAL,1.0,11,0.040625,NORMAL,0.040625
2024-2025,ANDREAS JULIN BOCK,1015.0,1016.3,1.3,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.3,NORMAL,1.3
2024-2025,MADS JØRGENSEN,1015.0,1016.1,1.1,2,PL,Playmaker,False,NORMAL,1.0,1,0.55,NORMAL,0.55
2024-2025,KASPER DAHL JACOBSEN,1015.0,1016.0,1.0,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.0,NORMAL,1.0
2024-2025,GUSTAV PETERSEN,1015.0,1015.8,0.8,2,PL,Playmaker,False,NORMAL,1.0,2,0.4,NORMAL,0.4
2024-2025,OSCAR HANSEN,1015.0,1015.7,0.7,1,HB,Højre back,False,NORMAL,1.0,1,0.7,NORMAL,0.7
2024-2025,JON ISAK HALLDORSSON,1015.0,1015.6,0.6,3,VB,Venstre back,False,NORMAL,1.002,4,0.19999999999999998,NORMAL,0.19999999999999998
2024-2025,MIKKEL SØNDERGAARD HELQVISTASSIST,1015.0,1015.6,0.6,1,HF,Højre fløj,False,NORMAL,1.0,1,0.6,NORMAL,0.6
2024-2025,MALTHE QVORTRUP,1015.0,1015.1,0.1,1,Ukendt,Ukendt,False,NORMAL,1.0,2,0.1,NORMAL,0.1
2024-2025,WILLIAM ANDERSSON MOBERGRETUR,1015.0,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,MIKKEL PREHN,1015.0,1015.0,-0.0,2,ST,Streg,False,NORMAL,1.001,5,-0.0,NORMAL,0.0
2024-2025,VICTOR HOLST-HANSEN,1015.0,1015.0,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,MAGNUS MØLLER,1015.0,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,MADS BRANDT IVERSEN,1015.0,1015.0,0.0,5,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,NICOLAI BUSTER PETERSEN,1015.0,1015.0,0.0,4,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,FREJ CLAUSEN,1015.0,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,JULIUS DYHR TOPP,1015.0,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2024-2025,ANDREW WISMAN,1015.0,1014.9,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL,0.1
2024-2025,MAIK MACHULLA,1015.0,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2024-2025,MIKKEL SØNDERGAARD HELQVIST,1015.0,1014.6,-0.4,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.4,NORMAL,0.4
2024-2025,SØREN FISKER,1015.0,1014.6,-0.4,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.4,NORMAL,0.4
2024-2025,SEBASTIAN SEIFERT,1015.0,1014.6,-0.4,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.4,NORMAL,0.4
2024-2025,TOBIAS VESTERGAARD BRANDT,1015.0,1014.5,-0.5,1,PL,Playmaker,False,NORMAL,1.0,1,-0.5,NORMAL,0.5
2024-2025,BÚI D. POULSEN,1015.0,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.35,NORMAL,0.35
2024-2025,JACOB DAM DALAGER,1015.0,1014.2,-0.8,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.8,NORMAL,0.8
2024-2025,JACOB VINHOLT,1015.0,1014.0,-1.0,4,Ukendt,Ukendt,False,NORMAL,0.998,4,-0.25,NORMAL,0.25
